label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
B,0.0,-0.11688468440856828,-0.16451840680209706,-0.08351864678893377,0.018837050282722513,-0.17363293068576321,-0.1885753220775988,-0.19385247728748842,-0.1966645393526972,-0.09031991005166945,-0.10761348657435366,-0.11652319120764618,-0.12767084537834372,-0.006929292104728937,-0.019519825945327248,-0.03147021557595933,-0.04667633024421165,0.07817586334911482,0.06759075607553675,0.052637740441560985,0.036529237611780646,0.0,-0.14091174421881528,-0.36046318737081545,-0.4937577534273435,-0.4988815967886278,-0.5289126982488627,-0.7229490825126387,-0.8338197062074286,-0.9324993482565384,-0.5482937366259787,-0.7568798860166751,-0.886351540437782,-1.0,-0.5249700285422282,-0.7116463009582865,-0.830944705593845,-0.9310574772172205,-0.47695638862912915,-0.6268271931377617,-0.7245058029543328,-0.8092539031818193,0.0,-0.023369968301891232,-0.026128169493971544,-0.03328106028974006,-0.04111337305142506,0.027170936324757772,0.013801836334568385,-0.00939458677224378,-0.03209277158685311,0.01213783121986994,0.005453733007223851,-0.020124487168628875,-0.04336272851967206,-0.01129318990462002,-0.021611481818650535,-0.04627894430045064,-0.0676570165976115,-0.04017026563273867,-0.051407570251748975,-0.059950767949596744,-0.06968194335590172
B,0.0,-0.11571982814140636,-0.1686629841109703,-0.08895199572174338,0.012034417576459337,-0.18320271747523514,-0.19932791447802775,-0.20332927132738576,-0.20520849420068288,-0.10047172769678868,-0.12060542996007005,-0.12955955671758448,-0.13951634929294796,-0.015025150942747296,-0.03235060663709742,-0.044425756669433866,-0.059146223447193134,0.07265860874385557,0.053957555971721964,0.035567931148661996,0.01838692730942572,0.0,-0.13305486000915806,-0.3556499085880067,-0.4920414580870447,-0.5048348211244991,-0.5411169190078275,-0.7321349404220395,-0.8422715897189663,-0.9415699664226991,-0.5603240253377456,-0.761317114982193,-0.8863385096372046,-1.0,-0.5373787046134901,-0.7155349135817788,-0.8325086809360642,-0.9355531622615145,-0.4897698818556466,-0.632425327764766,-0.7202991272869015,-0.7988211865418348,0.0,-0.024058852630986175,-0.025336003105714856,-0.03089864923508626,-0.03632708773885637,0.033071506232740154,0.022131305557957122,-0.000577714223226474,-0.023481451945008457,0.018131485026911098,0.015444543327936086,-0.008262503087675234,-0.030928391430336346,-0.005856101226087356,-0.012392376967954184,-0.033664713434561996,-0.0540053065638599,-0.035926490104710704,-0.044141241019673615,-0.048571207496322925,-0.05579586132102635
B,0.0,-0.1145203138007625,-0.1612323329695922,-0.07785363201896611,0.02762574476467477,-0.1841150833968391,-0.1989642312902924,-0.2049407535816856,-0.2085463788639273,-0.10331920246529544,-0.12058245885639463,-0.13061032493172184,-0.14289719160000672,-0.019484646984811695,-0.031246974195539453,-0.04445355205103864,-0.0623597793866796,0.06514278596202777,0.05774681962110993,0.043415942852006256,0.02812654457731829,0.0,-0.13298882396199738,-0.35721017027727103,-0.4875688282991505,-0.48463751562748814,-0.5340353155225536,-0.7258404434458975,-0.8335015336077352,-0.9306188872081458,-0.5533841930774662,-0.7606062865247107,-0.8875531708030109,-1.0,-0.5300289170214054,-0.7148096440573667,-0.8290853594942442,-0.9268322804756358,-0.48392252553545567,-0.6312302230753083,-0.7277203432485917,-0.8134133261563141,0.0,-0.026846368372584015,-0.030407202579705216,-0.03766240441269921,-0.04482087844566211,0.025715914519694277,0.014522146803317417,-0.007044558418877657,-0.029023870214407027,0.012597541364884854,0.008008594754446024,-0.01600120167093027,-0.038090851655872934,-0.009211464214398493,-0.01650707158154384,-0.041111154653763304,-0.06295951340407639,-0.03699438930975051,-0.04578734372989901,-0.055015930636871345,-0.06565384223630191
B,0.0,-0.11480453406197723,-0.16528282714116369,-0.08781330232204353,0.011380954089970951,-0.18046136078639546,-0.19708163014965877,-0.20250842731086158,-0.206126426000631,-0.09758432265740041,-0.11498411492746861,-0.12417876237313502,-0.134966738034772,-0.013414462995628458,-0.02829382911400881,-0.041288064849449364,-0.05687249678200731,0.07189970576056849,0.05779932688645615,0.04118521764236705,0.024712791139284578,0.0,-0.13050306211489213,-0.3529436263389555,-0.4899053055767291,-0.5091481787205915,-0.5378286222705985,-0.7310888358821049,-0.839848016468409,-0.9368481991293341,-0.5569215099041325,-0.7633513217740929,-0.8883893538142119,-1.0,-0.5354234974799756,-0.7177592753985731,-0.832771914356131,-0.9322394925775921,-0.4912317399336957,-0.6364124912218302,-0.7283088142734783,-0.8111000794387542,0.0,-0.0232710599600063,-0.02359202016389553,-0.02838695314447723,-0.033213375130987106,0.03413305259581643,0.02464838991992494,0.003992166202960589,-0.01707146496775466,0.01972353157253493,0.017659299490982452,-0.0056592504700280115,-0.027804884655468758,-0.0035760892043351076,-0.009428609920916327,-0.031135546427697548,-0.05161084306087102,-0.03273936818906846,-0.039850120971701423,-0.04505365984633871,-0.053061839881981696
B,0.0,-0.11234585494409831,-0.1605378497080525,-0.08342742298796303,0.008882749629902143,-0.16508102315715062,-0.18265776382021734,-0.18776400469811058,-0.19502626444865512,-0.07810154303468747,-0.09586316552444545,-0.10323838633323593,-0.1151070509891512,0.007782549027104505,0.001967795002816674,-0.01150652086089962,-0.03187734327354998,0.090941539109792,0.06061289862888001,0.020447154678044942,-0.018392867598677833,0.0,-0.13782652764123673,-0.3591383624576797,-0.4923179796306481,-0.5078801366868909,-0.5475433710306887,-0.7423647013937924,-0.8531004936331404,-0.9516215860695086,-0.5560252091651122,-0.7573576416618564,-0.886302890172174,-1.0,-0.5152542880418756,-0.6840898293071517,-0.8024934048120609,-0.9058323198030493,-0.44413373840678655,-0.5439990674362812,-0.575109746012742,-0.5942043089898019,0.0,-0.023977830112484895,-0.026149356065321448,-0.03253208405549424,-0.04108188054846111,0.020955457442655475,0.008815597473928977,-0.012468530133833868,-0.034827919391825425,0.002488581342956178,-0.00036853323326556614,-0.026348692228607792,-0.05231332619333774,-0.024136535386255712,-0.03813104862034551,-0.07213956685332977,-0.10296319734420639,-0.0550381106783436,-0.07667405099025515,-0.08957621742293423,-0.10301651128745101
B,0.0,-0.11536778026887472,-0.16337782364152256,-0.08316600866540216,0.012918641084325593,-0.17958340620720267,-0.1978550049147077,-0.20577397284085408,-0.2105210314993637,-0.09976594904193736,-0.12200260211726387,-0.13476996980035266,-0.1473726414201606,-0.01741885698784457,-0.035245225995347435,-0.05055632236241,-0.06956227491034668,0.06717223570677765,0.057100809695242484,0.041450388431705565,0.024370453660474033,0.0,-0.13057458255185475,-0.35200877519953794,-0.48178095101439755,-0.49371584519751244,-0.5313755396413492,-0.7270556035117443,-0.8393076483536367,-0.9403502938958967,-0.5511381276487107,-0.7577640368495026,-0.8857883136129819,-1.0,-0.5300619979337154,-0.7193545525038835,-0.837391831800085,-0.9404752588795272,-0.4862757978530989,-0.6327366378406051,-0.728070423875587,-0.8135878815911814,0.0,-0.026708531971998146,-0.031107297717955208,-0.039885785808094286,-0.048850949570611424,0.022815377950127596,0.006529923204766903,-0.01788618952821192,-0.041269876188515346,0.008387160849273606,-0.0002957482199111742,-0.025475146626967947,-0.04829233193299189,-0.014873387043489257,-0.025716383323264244,-0.04923742156751562,-0.07050863709157594,-0.04428525204922677,-0.056280242007062165,-0.0650622241839146,-0.07519341459820103
B,0.0,-0.11118026789300917,-0.1623741459122528,-0.07823769795662953,0.02253533145299636,-0.1728621542693855,-0.18720162441364693,-0.19201910462435703,-0.1978385606110818,-0.08745686794823322,-0.10569556412390045,-0.1156110723958357,-0.1285527675488651,-0.0008613664276933868,-0.012995362843228359,-0.027246952144788988,-0.046965937385369166,0.08359816102292764,0.06438740880853167,0.041219066949638505,0.018663207605141043,0.0,-0.12524710617105986,-0.3518463161289924,-0.4859852193814423,-0.5006093966222093,-0.541686378362046,-0.7340722345643002,-0.8436221451136776,-0.9408440505474507,-0.5526370022086938,-0.7590040296385185,-0.8875812159864243,-1.0,-0.5187048000650453,-0.7001006537529681,-0.8209078319138676,-0.9269089664488385,-0.45854533189038804,-0.5922240346993818,-0.6662138008075378,-0.7304429570145952,0.0,-0.02539998693832444,-0.028345525536529737,-0.03495942266415446,-0.043161797469508455,0.01939842564519255,0.006055823412603221,-0.016426269062797524,-0.039228396020695486,0.0025895538724487865,-0.0032119425676559246,-0.02876939756578829,-0.052974548885865884,-0.022532415334892177,-0.035908952947758685,-0.06349939088818593,-0.08823326119806586,-0.05258939516013408,-0.06952085541505024,-0.07858575595406168,-0.08903114881094579
B,0.0,-0.1166135923928258,-0.16393087330780065,-0.08064523552577645,0.01720031535919488,-0.17738819341525236,-0.19629810324223257,-0.20307515826169073,-0.20633068422223944,-0.09513732799143158,-0.11817482075587657,-0.12969404093496636,-0.14047102447878285,-0.011552792071402,-0.029100603590134846,-0.04290812726779486,-0.059252900855162736,0.07430041861983785,0.06391560351161994,0.04990583625688562,0.03524128173152991,0.0,-0.13178538030726944,-0.3349397303310676,-0.4577503150072315,-0.4752740305709983,-0.5338175898305323,-0.7279670919647842,-0.8387035726449724,-0.9380736664784114,-0.5496302218506451,-0.7599935942663539,-0.887034778855989,-1.0,-0.5258970599144567,-0.7121757131184335,-0.8289206826140375,-0.9331639802835525,-0.4772909161498671,-0.6241496699937134,-0.7147729998597562,-0.7979604263197138,0.0,-0.024431343238200797,-0.03150347640842166,-0.04271704684414692,-0.05475864922109105,0.020087725105914347,0.0025987854919004116,-0.022996591141581972,-0.04710256987256986,0.003585374400830156,-0.006597723806295424,-0.03418820405373787,-0.05877577826386434,-0.021050191307383802,-0.034828290930485166,-0.06006923525096028,-0.08191282759505268,-0.05102913602842033,-0.06660953566795567,-0.07573980435680541,-0.08528711581678745
B,0.0,-0.11010193425813015,-0.15823983183879162,-0.07468068908366964,0.0248510735772659,-0.17272945313921134,-0.18970686321406194,-0.19541329524553827,-0.19968820109277838,-0.09052893976244535,-0.10875637510190057,-0.11895114836049558,-0.13082349136624244,-0.006655976931731669,-0.021080381866077382,-0.03431041103827419,-0.051878406510857046,0.0767022616874061,0.06702787191182316,0.053565543121627174,0.03893956032850723,0.0,-0.12592121485693497,-0.33680089470386515,-0.4656010617871171,-0.47924650843164074,-0.5292781060304927,-0.723722722648539,-0.8350899756786073,-0.9340186890701951,-0.5457015812273882,-0.7568883439220099,-0.8862408289485209,-1.0,-0.5202880838650129,-0.7039063121088197,-0.8242312486104467,-0.9330907032992205,-0.47058405028666905,-0.6165566028202036,-0.7051949416892925,-0.7842794197899332,0.0,-0.02555948223746528,-0.03242563752046254,-0.043250928989784575,-0.05556751638173628,0.015005071143275678,-0.002544487747254475,-0.027054668909207328,-0.05054594883092074,-0.001997109692132161,-0.01301792827900703,-0.040268172924595155,-0.06440330234674312,-0.02702878111100078,-0.042764850629086866,-0.07024493790987431,-0.09352072970258328,-0.057175296869376835,-0.07503018877055517,-0.08560618806988347,-0.09624189605147737
B,0.0,-0.10802865287798359,-0.15334217980432546,-0.06628785061688142,0.03271803367722772,-0.1557486550946472,-0.1709006828087339,-0.17397084086974823,-0.1784204902907107,-0.0711061980625781,-0.09004748319830859,-0.10063626406360508,-0.11284739521624515,0.013442406169906738,0.0009337892850641233,-0.015703166103791192,-0.03427048798058919,0.09568181031388298,0.06411831086548209,0.025754893080863598,-0.008879949106246239,0.0,-0.1261389524263713,-0.34469908725848863,-0.47148289924329373,-0.4882676760822656,-0.5340403314306971,-0.7258951984091622,-0.8410865442596245,-0.9406483056542165,-0.5424059987866268,-0.7488444456320472,-0.8840246607774145,-1.0,-0.5008585622514563,-0.682099638502183,-0.8069022744890321,-0.9162729039333011,-0.42626125065371173,-0.5316253001348031,-0.5644220490632951,-0.5856705598247098,0.0,-0.021858004387565622,-0.023097806616154973,-0.029165993143131466,-0.03950201397266122,0.01616320094004844,0.00034081761289750617,-0.022964890303630154,-0.04657759611340803,-0.005299206875573063,-0.013352096696072015,-0.04253542234435727,-0.06941834660409496,-0.034456089119136744,-0.05617740145769973,-0.09639421458782485,-0.1298332151384367,-0.06693212358299044,-0.1000426845831638,-0.12001553604840609,-0.13665783894074401
B,0.0,-0.10592866233801365,-0.1462102073253688,-0.0611683404403561,0.03170561288751858,-0.16182423627821174,-0.17490678836687149,-0.1785156999994062,-0.18122927851457835,-0.08134269617329215,-0.09812032828441111,-0.10683666339631455,-0.11585729300617496,0.0012869836247069715,-0.0108812334351827,-0.021974522923364895,-0.037387448313811286,0.0845909673622378,0.07196287765474187,0.05230104569893715,0.031356056892250586,0.0,-0.1315292513972673,-0.3426894434485302,-0.463172646220698,-0.4868424299485959,-0.5306360296033945,-0.7260182352370653,-0.8398974160699428,-0.9416591175855432,-0.5420918069432192,-0.7517206296758393,-0.8836324264979015,-1.0,-0.5104161484577112,-0.6950656390679298,-0.8149523269753906,-0.9232210615074717,-0.4514327639137867,-0.5926106317013903,-0.6762369881442588,-0.7518656512080399,0.0,-0.02234785712568485,-0.027417612862051806,-0.03702076981849982,-0.04821803374119371,0.01423788104084183,-0.006038191412522663,-0.03125159693937375,-0.05471209778819177,-0.0053445530899889696,-0.018599260001175486,-0.046319982789679595,-0.07058216182727237,-0.03272831102064783,-0.051485071791861514,-0.07902715888131631,-0.10209312058586693,-0.06478821594841087,-0.08631379809637903,-0.09740952880234621,-0.10800980776096229
B,0.0,-0.10388461915282259,-0.14607549901026362,-0.06387826370639992,0.030180419787751687,-0.14875796931432478,-0.16548961815513547,-0.17181864766974658,-0.17800046062880448,-0.06696570777565018,-0.08501615022038883,-0.09563805553090547,-0.10747167620154613,0.01578589788505721,0.0006411870886464233,-0.014473003202344795,-0.03262667676835552,0.09776076950657832,0.06543904131758305,0.03140239414129404,-0.0007382628138674918,0.0,-0.12922997534250932,-0.3375424273496557,-0.46008212837181056,-0.4811079353827041,-0.5315860301234824,-0.724442539121389,-0.8413951923279144,-0.9441762002637587,-0.5371287077925775,-0.7439676477513056,-0.8804732371073948,-1.0,-0.49493628908612375,-0.6817365295569294,-0.811309347635738,-0.9279304429987243,-0.4174392116168738,-0.5391022816514313,-0.5927583560783767,-0.6342938144938033,0.0,-0.019735599210559555,-0.02556224261153898,-0.03655205105497269,-0.052276182586296724,0.00587400971452748,-0.017303672761386966,-0.045032684031019475,-0.07121263738722353,-0.019301000598165356,-0.03491256372123891,-0.06677222043480115,-0.09472046358859013,-0.05124618766193372,-0.07753255403033725,-0.11419801216620634,-0.14427948075650265,-0.08629694034504522,-0.12023292916325534,-0.13680107529646118,-0.15060948808142396
B,0.0,-0.10921230875329427,-0.1467207333484099,-0.06764434086319673,0.02197665391555349,-0.15940565461063258,-0.17641701929748074,-0.18382676057644542,-0.18835536229677413,-0.08214907063161353,-0.09931499685087275,-0.10859892465860997,-0.11634081969431234,-0.0012358525178463873,-0.012273695463241576,-0.02241155014789223,-0.035861986019730265,0.08280838816184051,0.07544790697391743,0.061247950028516476,0.04561868275317848,0.0,-0.13491110632726677,-0.3421870776706886,-0.4647583392696008,-0.48714865000161534,-0.5268327072930205,-0.7230338586356938,-0.838030069767003,-0.9413232348014227,-0.5410120645639859,-0.751852355352061,-0.8843936674553612,-1.0,-0.5134832226207456,-0.7049722943974963,-0.8229605762535014,-0.9271363285814406,-0.4591100620773108,-0.6103228039355614,-0.7061656680835874,-0.7923280926780633,0.0,-0.021047245835528385,-0.027994100194870513,-0.04027864727232369,-0.0538016218269277,0.012275295526154875,-0.01096258665138425,-0.03820614889326857,-0.06249143375253985,-0.008137175069729092,-0.02510143129593271,-0.053647684042422684,-0.07737719352387067,-0.03594546257225207,-0.05596712261812793,-0.0815897069944264,-0.10198485609096755,-0.06851538311316625,-0.08867721850577398,-0.0992032842910262,-0.10867093784416618
B,0.0,-0.1062685813410698,-0.15478050950210465,-0.08179787701303094,0.019704172915044994,-0.15389068111454546,-0.16577826060036363,-0.16999813645653292,-0.17189460514758034,-0.07308056082066605,-0.08848097118758438,-0.09500198126324763,-0.10358904914313617,0.010248218058432226,-0.0028649786800096135,-0.01094606333856808,-0.024282957922229533,0.09244591865520796,0.0800379511625721,0.06608867162276022,0.050081565584715965,0.0,-0.1222615246908615,-0.3250407162156183,-0.46490948861982606,-0.47470692162652783,-0.5294120602069193,-0.7208248470686897,-0.8355938860037959,-0.9388789820682815,-0.543265227144402,-0.7465173556178997,-0.8805583633791133,-1.0,-0.5078241287056688,-0.69232994197474,-0.8139873130154439,-0.9240821806327417,-0.4385535731221713,-0.5917183256773109,-0.6905017447039868,-0.7777480805169406,0.0,-0.029643040426129967,-0.04304352336169452,-0.059087065033619234,-0.07723822579604879,-0.006472934930897983,-0.03287820847520211,-0.06320656510646024,-0.09134720629009299,-0.025484188204279567,-0.046684631732466675,-0.07820684170255132,-0.10476078517296798,-0.05163825891495055,-0.0781039503776397,-0.1090707817248981,-0.13297902608598444,-0.0824924923512781,-0.11236508958917864,-0.12939076678507774,-0.14280744753877728
B,0.0,-0.10616176680206382,-0.15057423394263672,-0.0755501378374788,0.020801677903435224,-0.14969390189152001,-0.16477675467643826,-0.17095350275917373,-0.17367619295113776,-0.07102145183639472,-0.08487707592551831,-0.0920506367286701,-0.09875997176343733,0.010102667831554165,-0.002259555293531287,-0.011392803361236978,-0.02381150930827209,0.09071723002423186,0.07991010261934844,0.0677791439240483,0.055150263699629685,0.0,-0.12949329333153622,-0.33921146586740647,-0.4652105815354988,-0.4817835626745998,-0.5324813800620002,-0.7249333842082757,-0.8369194874947518,-0.9387477734132206,-0.5423172695864488,-0.7525733622163374,-0.8844352978365867,-1.0,-0.509561111504363,-0.6988261996902899,-0.8191635791006772,-0.9260093213625306,-0.4486852350509606,-0.6024530513814292,-0.6975319430963447,-0.7805616913623463,0.0,-0.02327483296190327,-0.03083529276237588,-0.04262095892211124,-0.05623825444096293,0.00490163053255802,-0.017142427985160618,-0.04355970554405063,-0.06804396344219149,-0.014351129459325908,-0.030082202358104326,-0.05799657014260563,-0.08230495935070192,-0.04059798983712326,-0.06025088319997958,-0.08718367824757545,-0.10933823942938031,-0.07149062008335927,-0.09243352776812598,-0.10391796420531563,-0.11474440152344337
B,0.0,-0.10705454828096823,-0.15179853258405188,-0.07602798593051505,0.022672156934403918,-0.15105312940795362,-0.1645154052604753,-0.17105421806349902,-0.17441565327358843,-0.07233331591323536,-0.08570434746505591,-0.09335692006552693,-0.1015797695453801,0.008771763606293394,-0.0027551916619123476,-0.011744807070805698,-0.0252619984746753,0.0892448918580031,0.07946473389673873,0.06748735041396067,0.054664870908022,0.0,-0.12849514854294558,-0.3363668040199149,-0.4646602736918663,-0.4772377453533297,-0.5300935410983763,-0.7230579779080168,-0.834891989559045,-0.9370507259172074,-0.5414206278983794,-0.7513000200713322,-0.8834946663723354,-1.0,-0.5094761913325397,-0.6989444989643893,-0.8174795355085765,-0.9230306046178065,-0.44827999061969964,-0.6019142716345246,-0.6989624822987867,-0.7845905514595528,0.0,-0.025118122508609935,-0.03432328145654384,-0.047555111892045886,-0.06260125634360186,0.0028614343514045295,-0.01973331702009628,-0.046654745780324,-0.07205763885226253,-0.01606752104150779,-0.0331899881673087,-0.06224630047458378,-0.08766445750505973,-0.04206769805364075,-0.06334742894088657,-0.09174598796888855,-0.11488384084807471,-0.07278317285772197,-0.09563243998856787,-0.10939552935161868,-0.12195283765198961
B,0.0,-0.10798111719813819,-0.15732865649326422,-0.08854803501257405,0.007151899871308597,-0.15120219446955482,-0.16465522268880664,-0.16976450339555638,-0.17182340304306648,-0.06989234588793085,-0.08161906146853329,-0.0868071862284325,-0.09361045118625703,0.011182831160867627,0.003944063284097858,-0.0038903376903588202,-0.017481168568876358,0.09049064549614684,0.08593966906546016,0.07458914893019493,0.05916141441812362,0.0,-0.11401431531236984,-0.318750226400466,-0.45331213924557523,-0.48350917902350476,-0.5279874584462477,-0.7192469671931406,-0.8316405604277162,-0.931605051531508,-0.5426534989345296,-0.7535672718567955,-0.8862266939798902,-1.0,-0.5124172697083532,-0.6984127168712959,-0.8153157131604505,-0.9149367442185534,-0.45128498653982,-0.6014617431617756,-0.695142200424723,-0.7737279171965334,0.0,-0.02594733255125837,-0.03319807821191368,-0.043617481913641974,-0.05516193239995454,0.003111600850998584,-0.01710925252198606,-0.04165937589897454,-0.06501879090517246,-0.013827406967020155,-0.02944123684771852,-0.05717636234436774,-0.08106324319396706,-0.03775898282997151,-0.05909768464286725,-0.08819759793766661,-0.11138115828973671,-0.06611608091993944,-0.09022270831498018,-0.10549779876323828,-0.11852787602517735
B,0.0,-0.10457280497484796,-0.15635738891058842,-0.08651114270132795,0.01227497880691616,-0.14877458366012372,-0.16219193051782163,-0.16874365230957045,-0.1710112056088357,-0.0689939100227747,-0.07953573221398332,-0.08508104920266608,-0.09049501577646489,0.011626068548310371,0.0055096828550575275,-0.0020956099554619457,-0.014690027435976475,0.08933292786532743,0.08687128962466648,0.07650763810158404,0.06325243231792198,0.0,-0.11726697496534898,-0.32778421075756436,-0.45820098827637,-0.4813672113614995,-0.5351129411756566,-0.7195704391682094,-0.8283725199248431,-0.9263449953819777,-0.5478418227332165,-0.7536025936113879,-0.8847683222008379,-1.0,-0.516255795880302,-0.6986435157812507,-0.811410672319232,-0.9100790512694459,-0.45367914357223077,-0.597487782047339,-0.6910477945988571,-0.7740085551904115,0.0,-0.025533052717588964,-0.03210276095360594,-0.04260817780320026,-0.05441845334385022,0.006703842595524938,-0.01318103329577527,-0.0378212429660373,-0.06171213488148269,-0.01067387306204995,-0.02607633991567473,-0.05339657032436826,-0.07736195588627069,-0.035527483010246684,-0.05639399630598774,-0.0848615067116737,-0.10794566461770591,-0.0651111439988621,-0.08777531789066649,-0.10311375105665778,-0.1170182490991445
B,0.0,-0.10807896715764745,-0.14787406555439625,-0.08596978735226009,-0.00678465649594097,-0.1511710375931957,-0.16065519104271506,-0.16337007167891177,-0.16390284480488512,-0.0697808368180391,-0.0804731749296649,-0.08407442716143003,-0.08919934266429094,0.010971619820336686,0.0030722119111329903,-0.0013383803877954912,-0.009448069664554276,0.09153064927284953,0.08774581088748465,0.07752663413168613,0.06601624607376748,0.0,-0.12209191840856708,-0.31320318134556546,-0.44871182018827815,-0.5119775543021373,-0.5378703282244425,-0.7267430391098458,-0.8343296153083931,-0.9332483347163566,-0.5474912380878264,-0.7587348776137556,-0.8888190716038032,-1.0,-0.5114323384916932,-0.7034837027981109,-0.8162983556653126,-0.9145147986502176,-0.44460833596514965,-0.5947145059982788,-0.691735207005548,-0.7794320389623435,0.0,-0.029107482516499476,-0.04164475790059383,-0.05684343335420886,-0.0710184788491879,0.006426249191057621,-0.017161353062357783,-0.04514270403757015,-0.0701450448175862,-0.010519418045634815,-0.028678952221503788,-0.05813673728962636,-0.0827809585223661,-0.03519144797119589,-0.058278113757071315,-0.0825862234406923,-0.10194394394542189,-0.06466228195117177,-0.08889262839170432,-0.09975878232173753,-0.1087479148811208
B,0.0,-0.11504157770027348,-0.16820441013600987,-0.11459154926486302,-0.020597058574202156,-0.14542008826636724,-0.15315254466060355,-0.15316648116665016,-0.1501785820592724,-0.06319656810795196,-0.06751381236689334,-0.06863037889464303,-0.07239246737334995,0.017167141778984023,0.01876632841376499,0.015489054767451016,0.00554563204386817,0.09575114887014166,0.1002722831151822,0.09109460007028608,0.07681198583414516,0.0,-0.11810969401962029,-0.3246208406182212,-0.48212596461608903,-0.5389888845390651,-0.5368403581462582,-0.7240474137493509,-0.8325494231575898,-0.9299286741691524,-0.5479716759718449,-0.759021734090916,-0.8899208609468648,-1.0,-0.5149483018724025,-0.7080305824005522,-0.8217642135215384,-0.916090875895688,-0.44933841375675804,-0.5930046969866146,-0.6909060182935846,-0.7763376233812872,0.0,-0.031289667459386494,-0.04413144449559096,-0.05910162160718424,-0.07321956971454911,0.0007427580796689155,-0.02166603508192007,-0.048196603971194255,-0.07267538070260623,-0.01389867998248941,-0.03000606861458019,-0.05729662803087103,-0.08119166954272955,-0.036112343252087,-0.05659846188851511,-0.08219995380794784,-0.10376259552205029,-0.06327583149919552,-0.08492341594331136,-0.09908791966241066,-0.11189591164507892
B,0.0,-0.11307433422911556,-0.15670684670206173,-0.09839640855787829,-0.01072016052313552,-0.13877409948340574,-0.14922191536543894,-0.15217289295118272,-0.15129513353357593,-0.05976752527211597,-0.06519385152746537,-0.06842724054748417,-0.07337057722071968,0.01914758183991645,0.021497907433022406,0.018163742236188725,0.00841638031781732,0.09632795317360797,0.10124942433909202,0.09148333602051764,0.07571365039293779,0.0,-0.130708216760139,-0.33525895932414795,-0.484973498084522,-0.5344344673142862,-0.5433239869112204,-0.7208959402625669,-0.8214122206214578,-0.9142623673666173,-0.5544480098572306,-0.7581094649017738,-0.8872997066720486,-1.0,-0.5216437947502106,-0.708897621741762,-0.8217130337206722,-0.91656387442509,-0.4566083057863115,-0.6004970939170644,-0.6974822571417267,-0.7832088487761458,0.0,-0.025459349000331786,-0.03644996833217924,-0.051631253958005524,-0.06637241505651781,0.01464052921582597,-0.0069542119049512486,-0.03485481121199867,-0.06065063383380403,-0.00308071111802299,-0.01953692366792871,-0.04820935611744631,-0.07301368417821553,-0.028847526804687343,-0.05005225918250881,-0.07662830563242443,-0.09850643070193807,-0.05936719212278258,-0.08024798077917365,-0.09365496704703943,-0.10613979311531427
B,0.0,-0.11900605785527234,-0.17602235263784882,-0.13278263401376778,-0.0421393036040476,-0.13867256639986175,-0.14842939559118568,-0.14883052112033648,-0.14376566117088957,-0.05551188829285582,-0.06019844409149738,-0.06164521333265258,-0.06438314185843082,0.023447745571564604,0.02827282182946571,0.02467086530493448,0.0150246401891266,0.10002981639617319,0.10589629052824698,0.09591432578589662,0.07941606143132925,0.0,-0.11519531225536676,-0.320739824504662,-0.48420935759306,-0.5489815243428212,-0.5459488285255766,-0.7265893789729764,-0.830400856979908,-0.9250989625189112,-0.5558671057004513,-0.7637142419518287,-0.8905982396119474,-1.0,-0.5208928657293059,-0.7134387454568208,-0.8272179646493665,-0.9224900013172712,-0.45181350879116644,-0.5964081697986974,-0.6951028824886893,-0.7826022230570011,0.0,-0.03538063013562645,-0.049593897349234875,-0.06520467876808986,-0.07926141388226203,0.0015171835554305718,-0.021932865922180116,-0.049734935457646186,-0.0749707691931842,-0.011733942183690185,-0.028867322512256467,-0.05699220674683434,-0.08144060341763043,-0.0333491128302814,-0.0554905700028867,-0.08158690570154091,-0.10332468652523558,-0.06038028582471479,-0.08362138514218574,-0.09878633036928552,-0.11215780052566292
B,0.0,-0.11864977452084209,-0.175320072230672,-0.13152869878445844,-0.04244834908599876,-0.13664003001685573,-0.1471029736492872,-0.1486485490764356,-0.14467392857880065,-0.05534305519229156,-0.05864396868401642,-0.06117240800871032,-0.0644073722108402,0.022793579507434058,0.0289170389814127,0.02446164711747518,0.013980517785535732,0.0985909479635544,0.10466946576633519,0.09516607907173501,0.0796214866129997,0.0,-0.11550333495942054,-0.33059636813813187,-0.49890710739465555,-0.5614279745703302,-0.5379392623765312,-0.7137150745078038,-0.8166087171687374,-0.910579452302124,-0.5504655512945161,-0.7548205560068594,-0.8846998954583567,-1.0,-0.5194252796377911,-0.7096240759848693,-0.8216131290298896,-0.9158375755745153,-0.4551489698820255,-0.5983906178513021,-0.6986685507330065,-0.7869588676580137,0.0,-0.03365160180335614,-0.04575857121140379,-0.06016349710598473,-0.0734797404107862,0.003903370499379315,-0.021195485254970555,-0.04965835206849894,-0.07536653286361639,-0.010667591762550674,-0.030498858649971525,-0.05852414513352875,-0.0826655632470603,-0.033904094955630286,-0.05882329466465909,-0.08434711335846078,-0.105112229633277,-0.0626217673271892,-0.08706204755418645,-0.10254279409805436,-0.11626971805230478
